c0501e,ACA562  ,Canada,1748882635,1748882635,-122.5062,37.7419,3520.44,False,124.89,140.01,-6.18,,3642.36,2651,False,0,0,2025-06-02 16:43:56
a68ca6,N521AA  ,United States,1748882635,1748882635,-121.8313,38.2343,6850.38,False,145.79,37.11,5.85,,7124.7,3240,False,0,0,2025-06-02 16:43:56
a6ca7f,ASA8    ,United States,1748882635,1748882635,-122.3427,37.6473,464.82,False,96.94,54.29,4.88,,434.34,1776,False,0,0,2025-06-02 16:43:56
a288e4,UAL539  ,United States,1748882556,1748882556,-122.3824,37.6212,,True,6.43,208.12,,,,3232,False,0,0,2025-06-02 16:43:56
aa32e4,N7561X  ,United States,1748882635,1748882635,-122.0713,38.0017,365.76,False,56.16,24.92,0.65,,304.8,,False,0,0,2025-06-02 16:43:56
a2b112,UAL369  ,United States,1748882568,1748882568,-122.3963,37.6201,,True,3.34,36.56,,,,3247,False,0,0,2025-06-02 16:43:56
ac1f44,EJA880  ,United States,1748882551,1748882551,-122.3829,37.6277,,True,0.06,298.12,,,,1357,False,0,0,2025-06-02 16:43:56
a9e11b,C8327   ,United States,1748882635,1748882635,-121.2586,38.7771,1371.6,False,60.4,215.99,0.0,,1371.6,,False,0,0,2025-06-02 16:43:56
a88467,QXE2079 ,United States,1748882635,1748882635,-122.0476,38.2664,4594.86,False,177.5,37.7,10.73,,4785.36,6363,False,0,0,2025-06-02 16:43:56
a81490,STT62   ,United States,1748882635,1748882635,-122.6609,38.3164,1356.36,False,63.26,148.64,-4.23,,1356.36,3120,False,0,0,2025-06-02 16:43:56
a2f0f3,N289RT  ,United States,1748882632,1748882632,-122.211,37.729,,True,0.0,213.75,,,,4505,False,0,0,2025-06-02 16:43:56
76cdb9,SIA32   ,Singapore,1748882594,1748882594,-122.3928,37.6199,,True,3.34,132.19,,,,1113,False,0,0,2025-06-02 16:43:56
ac16bb,SWA2437 ,United States,1748882622,1748882622,-122.2123,37.71,,True,0.0,129.38,,,,,False,0,0,2025-06-02 16:43:56
aad96c,N79893  ,United States,1748882635,1748882635,-121.4163,38.1596,548.64,False,46.92,74.74,-1.3,,502.92,,False,0,0,2025-06-02 16:43:56
aab31a,N789MT  ,United States,1748882635,1748882635,-121.8699,38.0856,609.6,False,32.04,312.4,-0.33,,579.12,,False,0,0,2025-06-02 16:43:56
a68631,N5197F  ,United States,1748882633,1748882635,-121.6068,37.8388,350.52,False,43.55,128.77,-0.33,,320.04,,False,0,0,2025-06-02 16:43:56
abf67f,N870BR  ,United States,1748882635,1748882635,-121.1798,38.0053,1386.84,False,73.27,311.3,-0.65,,1386.84,,False,0,0,2025-06-02 16:43:56
a98d3b,N714ZU  ,United States,1748882634,1748882635,-121.4613,38.3589,388.62,False,47.69,20.19,2.6,,327.66,,False,0,0,2025-06-02 16:43:56
a4ffca,N421ER  ,United States,1748882635,1748882635,-121.4334,37.6901,609.6,False,45.13,133.15,-2.6,,601.98,,False,0,0,2025-06-02 16:43:56
a718be,N5565B  ,United States,1748882630,1748882630,-121.1228,38.9508,723.9,False,58.08,71.4,-2.93,,716.28,,False,0,0,2025-06-02 16:43:56
a588c7,N456DX  ,United States,1748882635,1748882635,-122.0978,37.5482,358.14,False,47.51,184.97,0.65,,327.66,1200,False,0,0,2025-06-02 16:43:56
a6c4f0,CXK546  ,United States,1748882635,1748882635,-121.8507,37.6796,426.72,False,42.85,175.18,2.6,,419.1,,False,0,0,2025-06-02 16:43:56
a448f6,UAL2863 ,United States,1748882635,1748882636,-122.2993,37.5867,335.28,False,82.86,298.16,-4.88,,312.42,7773,False,0,0,2025-06-02 16:43:56
011111,N8245A  ,Egypt,1748882635,1748882635,-121.6142,37.8177,1379.22,False,54.38,203.41,0.0,,1379.22,,False,0,2,2025-06-02 16:43:56
a0a457,SKW5241 ,United States,1748882349,1748882350,-122.387,37.6211,,True,0.26,219.38,,,,1664,False,0,0,2025-06-02 16:43:56
a3f10a,N353ME  ,United States,1748882634,1748882635,-121.5713,38.4195,472.44,False,47.39,32.14,1.3,,434.34,,False,0,0,2025-06-02 16:43:56
a9be77,N727KJ  ,United States,1748882635,1748882635,-121.0675,38.5154,1059.18,False,30.25,131.55,0.33,,1066.8,,False,0,0,2025-06-02 16:43:56
a66484,N5105P  ,United States,1748882635,1748882636,-121.5111,38.3804,609.6,False,46.34,292.86,0.98,,594.36,,False,0,0,2025-06-02 16:43:56
a06435,,United States,1748882614,1748882615,-122.3849,37.607,,True,0.64,168.75,,,,,False,0,0,2025-06-02 16:43:56
a7f804,SKW5490 ,United States,1748882635,1748882635,-122.1266,38.8832,9906.0,False,216.89,262.5,-5.2,,10271.76,7072,False,0,0,2025-06-02 16:43:56
